target,feature_set,model,min_rating_count_filter,n_obs_mean,n_obs_std,n_runs,positive_class_share_mean,positive_class_share_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,precision_at_5_mean,precision_at_5_std,precision_at_10_mean,precision_at_10_std,precision_at_20_mean,precision_at_20_std,recall_at_5_mean,recall_at_5_std,recall_at_10_mean,recall_at_10_std,recall_at_20_mean,recall_at_20_std,lift_at_5_mean,lift_at_5_std,lift_at_10_mean,lift_at_10_std,lift_at_20_mean,lift_at_20_std,default_f1_mean,default_f1_std,tuned_f1_mean,tuned_f1_std,best_threshold_mean,best_threshold_std,brier_score_mean,brier_score_std
low_rating_bottom20_raw,content_plus_quantity,LogisticRegressionBalanced,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.3688513355634223,0.01932399405159887,0.6789207904417827,0.011790199673770088,0.49264705882352944,0.021437323142813595,0.4523985239852399,0.032756222909479195,0.3900184842883549,0.018345132385655473,0.11140351916241598,0.004454534517357058,0.20392130997169136,0.015403292450472759,0.3508912436616772,0.016801136319180402,2.2149640868762708,0.08856662746274627,2.034698236765511,0.1536918921995511,1.753807620815481,0.0839746258910607,0.4283255756068276,0.01384243050324763,0.4149798750099933,0.01272439843926625,0.54,0.022360679774997935,0.22260166207347104,0.002603526456868939
low_rating_bottom20_raw,content_plus_quantity,LogisticRegressionBalanced,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.37258050567423834,0.02227781016686497,0.7330766657819707,0.018102609019549746,0.5108108108108108,0.05921324946001797,0.44189189189189193,0.03154761494575339,0.3601351351351351,0.024894774901270993,0.15162424907672056,0.02133214537080132,0.2615867333313095,0.017387331821911902,0.4261109357407724,0.021193994568541617,3.0324849815344113,0.4266429074160262,2.615867333313095,0.17387331821911933,2.130554678703862,0.10596997284270813,0.41253913053884605,0.017922216184366364,0.4066779328981894,0.0196283771909518,0.58,0.057008771254956944,0.20042996119333187,0.006337516140685879
low_rating_bottom20_raw,content_plus_quantity,XGBoostClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.39802009176749714,0.024762340313519145,0.6940535828499348,0.011313751923289024,0.5367647058823529,0.055998331660764025,0.4797047970479705,0.039225630305293906,0.4203327171903882,0.02789841914192371,0.1213748933730475,0.012488934473742387,0.21613291725401176,0.01693187611267844,0.3780866310343224,0.023763295302892944,2.4132184682405913,0.24830940306617202,2.156543941899807,0.16894388564089494,1.8897342889404947,0.11877255175420064,0.16791881943185807,0.02322633891756065,0.40498608364803285,0.02313002245801663,0.3,0.0,0.15804289877414704,0.002917822499815984
low_rating_bottom20_raw,content_plus_quantity,XGBoostClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.4239542388763399,0.03187095970728096,0.7593629923738293,0.010784904277668945,0.6054054054054054,0.04815818832758231,0.508108108108108,0.04440993709501346,0.4033783783783784,0.024079094163791174,0.1790765241536881,0.01142286490156813,0.30044229113508913,0.019681614684381375,0.47751941154423816,0.02426534742600462,3.581530483073762,0.2284572980313625,3.004422911350892,0.19681614684381382,2.387597057721191,0.12132673713002307,0.2071356345564121,0.0251939539772474,0.3858365121474388,0.034389520511828656,0.30999999999999994,0.02236067977499789,0.1211488589644432,0.0042662291465486585
low_rating_bottom20_raw,content_plus_reliability,DummyClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.22241124260355027,0.003209155791407777,0.5,0.0,0.21323529411764705,0.041594516540385144,0.21180811808118083,0.028053989385606215,0.21811460258780038,0.013893989259124688,0.04829024704184182,0.00994965649409704,0.09548776215515269,0.01310159719283814,0.19611734672566944,0.01012770032493719,0.9601237353025021,0.19782258205910588,0.9527635013562099,0.1307258996658094,0.9802242246695198,0.05061978129136811,0.0,0.0,0.36388036991770767,0.004296329488274154,0.05,0.0,0.17295894283893273,0.0017559609475664903
low_rating_bottom20_raw,content_plus_reliability,DummyClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.16905405405405405,0.008485044635648963,0.5,0.0,0.17027027027027025,0.05198752449100362,0.16216216216216217,0.01584599918859266,0.17162162162162162,0.011555832011139898,0.0503060753614321,0.014658523212348751,0.0959344882510841,0.008243175594045518,0.20331666743095952,0.014557874860834069,1.006121507228642,0.293170464246975,0.959344882510841,0.08243175594045517,1.0165833371547977,0.07278937430417033,0.0,0.0,0.28914285699910813,0.012445348974285647,0.05,0.0,0.14055838485194294,0.00575559578533615
low_rating_bottom20_raw,content_plus_reliability,ExtraTreesClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.42291453225475883,0.01613072822270048,0.7276824311288197,0.011675079857096841,0.5529411764705883,0.029134724641410228,0.48339483394833954,0.025431824265849137,0.43807763401109057,0.024730292347984566,0.12501205217022693,0.005598187370094214,0.21775959967034644,0.009311967073714584,0.39399038842509077,0.01945449355709461,2.485533743149218,0.11130513712304992,2.1727747509543054,0.09291350172444371,1.969223678930583,0.09723650753860223,0.23603208027623418,0.005406130687432937,0.17952762445103,0.05240436787322842,0.53,0.027386127875258317,0.16444393425035114,0.0013405090132052391
low_rating_bottom20_raw,content_plus_reliability,ExtraTreesClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.44177221156124985,0.03430457236158516,0.7817028196775528,0.013765042688086907,0.6162162162162163,0.07060729987898988,0.5202702702702703,0.034119949116088094,0.40540540540540543,0.028265541436962038,0.18247036475620684,0.02144378434197129,0.3081668623197364,0.02282484754464314,0.47978080527062855,0.02635384502569576,3.649407295124137,0.4288756868394257,3.081668623197364,0.22824847544643126,2.3989040263531427,0.13176922512847897,0.22591153456607524,0.025528000259671373,0.19027451132151557,0.0406101998345642,0.52,0.02738612787525833,0.12795260764745395,0.003637739818944335
low_rating_bottom20_raw,content_plus_reliability,HistGradientBoostingClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.4271712418743613,0.012345344947767123,0.7365989958625122,0.009889945705179915,0.55,0.021055619210700493,0.5062730627306273,0.030361627204020993,0.4469500924214418,0.015868522019471146,0.12435567068021802,0.0036263057067494843,0.22803921751423042,0.011116222480373724,0.4019991723015693,0.010414908216177899,2.4724833347008057,0.07209948993419558,2.2753433363781514,0.11091610917686563,2.0092527946459207,0.05205528986422371,0.18595829342040265,0.019058450891400763,0.40855308413032454,0.012781056457289554,0.33999999999999997,0.022360679774997904,0.15226522253111877,0.0012112058262872599
low_rating_bottom20_raw,content_plus_reliability,HistGradientBoostingClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.43655744483873293,0.020571655009883377,0.7823411789350889,0.014427428828889224,0.6,0.04336974739427355,0.5108108108108108,0.030442919800185937,0.4114864864864865,0.03339301025176101,0.17771229345262002,0.014010525934165682,0.30232509905010463,0.015039920989288845,0.48661886828516215,0.027179901466563683,3.5542458690524,0.28021051868331365,3.0232509905010465,0.15039920989288827,2.433094341425811,0.13589950733281858,0.24983863525383887,0.02651086081971009,0.3663942598228443,0.027609288027589603,0.33999999999999997,0.02236067977499789,0.12002846333796106,0.004384685995299217
low_rating_bottom20_raw,content_plus_reliability,LogisticRegression,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.4141172219294866,0.019633100036126103,0.7260835483313295,0.007346949700068795,0.5529411764705883,0.06072300830018404,0.48929889298892987,0.031592405598529875,0.433271719038817,0.019012777627539813,0.12498550385273695,0.012946012917134512,0.22047318557783013,0.013554143141947113,0.3897927171129484,0.01703523199508554,2.4850059001308877,0.25739719799949784,2.1998505306363567,0.13524133968939137,1.9482430814665666,0.08514467156138875,0.30161771832403844,0.018507553596322827,0.4591580201365759,0.008113233314620926,0.25,0.0,0.15639580276704412,0.002934066953073898
low_rating_bottom20_raw,content_plus_reliability,LogisticRegression,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.4246007417189019,0.02856727784222535,0.7717493098282012,0.016582669937834874,0.5675675675675675,0.04378878850275583,0.5027027027027027,0.0568531999134125,0.3993243243243243,0.02685757691128621,0.16807085036228403,0.01373911106150839,0.2975946144750663,0.033375342149833016,0.47261080560062896,0.025649055970226643,3.361417007245681,0.2747822212301681,2.9759461447506625,0.33375342149833037,2.3630540280031447,0.1282452798511331,0.34976409980780077,0.04301650816340175,0.4357265071245281,0.029589282294801914,0.27,0.0273861278752583,0.12319399847790832,0.005381893121429591
